date_heure_debut,total_requested_volume_SA,total_requested_volume_DA,total_activated_volume_SA,total_activated_volume_DA,settlement_price_previous,settlement_price_current,total_volume_submitted_offers,total_volume_filtered_offers
2026-06-07T09:30:00+02:00,208.0,,,,,,208.0,
2026-06-07T09:45:00+02:00,225.0,,,,,,225.0,
2026-06-07T10:00:00+02:00,229.0,,,,,,229.0,
2026-06-07T10:15:00+02:00,34.0,,,,,,265.0,
2026-06-07T10:30:00+02:00,,,,,,,285.0,
2026-06-07T10:45:00+02:00,,,,,,,,
2026-06-07T11:00:00+02:00,,,,,,,,
2026-06-07T11:15:00+02:00,329.0,,,,,,329.0,
2026-06-07T11:30:00+02:00,,,,,,,,
2026-06-07T11:45:00+02:00,352.0,,58.99,,,,352.0,
2026-06-07T12:00:00+02:00,,,,,,,,
2026-06-07T12:15:00+02:00,369.0,,,,,,369.0,
2026-06-07T12:30:00+02:00,,,,,,,,
2026-06-07T12:45:00+02:00,,,,,,,,
2026-06-07T13:00:00+02:00,387.0,,122.0,,,,387.0,
2026-06-07T13:15:00+02:00,388.0,,274.01,,,,388.0,
2026-06-07T13:30:00+02:00,,,,,,,391.0,
2026-06-07T13:45:00+02:00,,,,,,,,
2026-06-07T14:00:00+02:00,,,,,,,,
2026-06-07T14:15:00+02:00,,,,,,,,
2026-06-07T14:30:00+02:00,387.0,,67.0,,,,387.0,
2026-06-07T14:45:00+02:00,,,,,,,,
2026-06-07T15:00:00+02:00,381.0,,270.0,,,,381.0,
2026-06-07T15:15:00+02:00,,,,,,,,
2026-06-07T15:30:00+02:00,,,,,,,,
2026-06-07T15:45:00+02:00,359.0,,220.0,,,,359.0,
2026-06-07T16:00:00+02:00,,,,,,,345.0,
2026-06-07T16:15:00+02:00,,,,,,,,
2026-06-07T16:30:00+02:00,,,,,,,,
2026-06-07T16:45:00+02:00,,,,,,,308.0,
2026-06-07T17:00:00+02:00,281.0,,95.0,,,,291.0,
2026-06-07T17:15:00+02:00,,,,,,,,
2026-06-07T17:30:00+02:00,,,,,,,,
2026-06-07T17:45:00+02:00,,,,,,,238.0,
2026-06-07T18:00:00+02:00,,,,,,,,
2026-06-07T18:15:00+02:00,,,,,,,197.0,
2026-06-07T18:30:00+02:00,,,,,,,,
2026-06-07T18:45:00+02:00,,,,,,,153.0,
2026-06-07T19:00:00+02:00,,,,,,,,
2026-06-07T19:15:00+02:00,,,,,,,,
2026-06-07T19:30:00+02:00,,,,,,,61.0,
2026-06-07T19:45:00+02:00,,,,,,,,
2026-06-07T20:00:00+02:00,,,,,,,,
2026-06-07T20:15:00+02:00,,,,,,,,
2026-06-07T20:30:00+02:00,,,,,,,,
2026-06-07T20:45:00+02:00,,,,,,,,
2026-06-07T21:00:00+02:00,,,,,,,,
2026-06-07T21:15:00+02:00,,,,,,,,
2026-06-07T21:30:00+02:00,,,,,,,,
2026-06-07T21:45:00+02:00,,,,,,,,
2026-06-07T22:00:00+02:00,,,,,,,,
2026-06-07T22:15:00+02:00,,,,,,,,
2026-06-07T22:30:00+02:00,,,,,,,,
2026-06-07T22:45:00+02:00,,,,,,,,
2026-06-07T23:00:00+02:00,,,,,,,,
2026-06-07T23:15:00+02:00,,,,,,,,
2026-06-07T23:30:00+02:00,,,,,,,,
2026-06-07T23:45:00+02:00,,,,,,,,
2026-06-08T00:00:00+02:00,,,,,,,,
2026-06-08T00:15:00+02:00,,,,,,,,
2026-06-08T00:30:00+02:00,,,,,,,,
2026-06-08T00:45:00+02:00,,,,,,,,
2026-06-08T01:00:00+02:00,,,,,,,,
2026-06-08T01:15:00+02:00,,,,,,,,
2026-06-08T01:30:00+02:00,,,,,,,,
2026-06-08T01:45:00+02:00,,,,,,,,
2026-06-08T02:00:00+02:00,,,,,,,,
2026-06-08T02:15:00+02:00,,,,,,,,
2026-06-08T02:30:00+02:00,,,,,,,,
2026-06-08T02:45:00+02:00,,,,,,,,
2026-06-08T03:00:00+02:00,,,,,,,,
2026-06-08T03:15:00+02:00,,,,,,,,
2026-06-08T03:30:00+02:00,,,,,,,,
2026-06-08T03:45:00+02:00,,,,,,,,
2026-06-08T04:00:00+02:00,,,,,,,,
2026-06-08T04:15:00+02:00,,,,,,,,
2026-06-08T04:30:00+02:00,,,,,,,,
2026-06-08T04:45:00+02:00,,,,,,,,
2026-06-08T05:00:00+02:00,,,,,,,,
2026-06-08T05:15:00+02:00,,,,,,,,
2026-06-08T05:30:00+02:00,,,,,,,,
2026-06-08T05:45:00+02:00,,,,,,,,
2026-06-08T06:00:00+02:00,,,,,,,,
2026-06-08T06:15:00+02:00,,,,,,,,
2026-06-08T06:30:00+02:00,,,,,,,,
2026-06-08T06:45:00+02:00,,,,,,,,
2026-06-08T07:00:00+02:00,,,,,,,,
2026-06-08T07:15:00+02:00,,,,,,,,
2026-06-08T07:30:00+02:00,27.0,,27.01,,,,27.0,
2026-06-08T07:45:00+02:00,,,,,,,,
2026-06-08T08:00:00+02:00,62.0,,,,,,62.0,
2026-06-08T08:15:00+02:00,,,,,,,,
2026-06-08T08:30:00+02:00,88.0,,,,,,88.0,
2026-06-08T08:45:00+02:00,,,,,,,,
2026-06-08T09:00:00+02:00,,,,,,,,
2026-06-08T09:15:00+02:00,134.0,,,,,,134.0,
2026-06-08T09:30:00+02:00,161.0,,11.0,,,,161.0,
2026-06-08T09:45:00+02:00,,,,,,,,
2026-06-08T10:00:00+02:00,184.0,,34.01,,,,184.0,
2026-06-08T10:15:00+02:00,195.0,,45.0,,,,195.0,
2026-06-08T10:30:00+02:00,208.0,,58.01,,,,208.0,
2026-06-08T10:45:00+02:00,221.0,,70.99,,,,221.0,
2026-06-08T11:00:00+02:00,,,,,,,,
2026-06-08T11:15:00+02:00,289.0,,140.0,,,,289.0,
2026-06-08T11:30:00+02:00,,,,,,,,
2026-06-08T11:45:00+02:00,304.0,,154.0,,,,304.0,
2026-06-08T12:00:00+02:00,,,,,,,,
2026-06-08T12:15:00+02:00,343.0,,193.0,,,,343.0,
2026-06-08T12:30:00+02:00,,,,,,,,
2026-06-08T12:45:00+02:00,,,,,,,,
2026-06-08T13:00:00+02:00,,,,,,,348.0,
2026-06-08T13:15:00+02:00,,,,,,,359.0,
2026-06-08T13:30:00+02:00,,,,,,,370.0,
2026-06-08T13:45:00+02:00,,,,,,,,
2026-06-08T14:00:00+02:00,,,,,,,,
2026-06-08T14:15:00+02:00,,,,,,,,
2026-06-08T14:30:00+02:00,276.0,,129.0,,,,276.0,
2026-06-08T14:45:00+02:00,,,,,,,,
2026-06-08T15:00:00+02:00,257.0,,256.99,,,,257.0,
2026-06-08T15:15:00+02:00,,,,,,,,
2026-06-08T15:30:00+02:00,,,,,,,,
2026-06-08T15:45:00+02:00,322.0,,322.01,,,,322.0,
2026-06-08T16:00:00+02:00,310.0,,310.01,,,,310.0,
2026-06-08T16:15:00+02:00,,,,,,,,
2026-06-08T16:30:00+02:00,,,,,,,,
2026-06-08T16:45:00+02:00,,,,,,,264.0,
2026-06-08T17:00:00+02:00,,,,,,,248.0,
2026-06-08T17:15:00+02:00,,,,,,,,
2026-06-08T17:30:00+02:00,,,,,,,,
2026-06-08T17:45:00+02:00,,,,,,,199.0,
2026-06-08T18:00:00+02:00,,,,,,,,
2026-06-08T18:15:00+02:00,,,,,,,,
2026-06-08T18:30:00+02:00,,,,,,,,
2026-06-08T18:45:00+02:00,,,,,,,134.0,
2026-06-08T19:00:00+02:00,,,,,,,,
2026-06-08T19:15:00+02:00,,,,,,,,
2026-06-08T19:30:00+02:00,,,,,,,,
2026-06-08T19:45:00+02:00,,,,,,,,
2026-06-08T20:00:00+02:00,,,,,,,,
2026-06-08T20:15:00+02:00,,,,,,,,
2026-06-08T20:30:00+02:00,,,,,,,20.0,
2026-06-08T20:45:00+02:00,,,,,,,,
2026-06-08T21:00:00+02:00,,,,,,,,
2026-06-08T21:15:00+02:00,,,,,,,8.0,
2026-06-08T21:30:00+02:00,,,,,,,,
2026-06-08T21:45:00+02:00,,,,,,,4.0,
2026-06-08T22:00:00+02:00,,,,,,,5.0,
2026-06-08T22:15:00+02:00,,,,,,,4.0,
2026-06-08T22:30:00+02:00,,,,,,,5.0,
2026-06-08T22:45:00+02:00,,,,,,,,
2026-06-08T23:00:00+02:00,,,,,,,,
2026-06-08T23:15:00+02:00,,,,,,,5.0,
2026-06-08T23:30:00+02:00,,,,,,,5.0,
2026-06-08T23:45:00+02:00,,,,,,,,
2026-06-09T00:00:00+02:00,,,,,,,,
2026-06-09T00:15:00+02:00,,,,,,,5.0,
2026-06-09T00:30:00+02:00,,,,,,,,
2026-06-09T00:45:00+02:00,,,,,,,,
2026-06-09T01:00:00+02:00,,,,,,,,
2026-06-09T01:15:00+02:00,,,,,,,,
2026-06-09T01:30:00+02:00,,,,,,,5.0,
2026-06-09T01:45:00+02:00,,,,,,,5.0,
2026-06-09T02:00:00+02:00,,,,,,,5.0,
2026-06-09T02:15:00+02:00,,,,,,,,
2026-06-09T02:30:00+02:00,,,,,,,5.0,
2026-06-09T02:45:00+02:00,,,,,,,,
2026-06-09T03:00:00+02:00,,,,,,,5.0,
2026-06-09T03:15:00+02:00,,,,,,,5.0,
2026-06-09T03:30:00+02:00,,,,,,,5.0,
2026-06-09T03:45:00+02:00,,,,,,,5.0,
2026-06-09T04:00:00+02:00,,,,,,,5.0,
2026-06-09T04:15:00+02:00,,,,,,,4.0,
2026-06-09T04:30:00+02:00,,,,,,,,
2026-06-09T04:45:00+02:00,,,,,,,4.0,
2026-06-09T05:00:00+02:00,,,,,,,4.0,
2026-06-09T05:15:00+02:00,,,,,,,,
2026-06-09T05:30:00+02:00,,,,,,,,
2026-06-09T05:45:00+02:00,,,,,,,4.0,
2026-06-09T06:00:00+02:00,,,,,,,,
2026-06-09T06:15:00+02:00,,,,,,,,
2026-06-09T06:30:00+02:00,,,,,,,6.0,
2026-06-09T06:45:00+02:00,,,,,,,8.0,
2026-06-09T07:00:00+02:00,,,,,,,10.0,
2026-06-09T07:15:00+02:00,,,,,,,,
2026-06-09T07:30:00+02:00,,,,,,,40.0,
2026-06-09T07:45:00+02:00,,,,,,,,
2026-06-09T08:00:00+02:00,,,,,,,77.0,
2026-06-09T08:15:00+02:00,,,,,,,,
2026-06-09T08:30:00+02:00,,,,,,,110.0,
2026-06-09T08:45:00+02:00,,,,,,,,
2026-06-09T09:00:00+02:00,,,,,,,,
2026-06-09T09:15:00+02:00,,,,,,,164.0,
2026-06-09T09:30:00+02:00,,,,,,,194.0,
2026-06-09T09:45:00+02:00,,,,,,,,
2026-06-09T10:00:00+02:00,,,,,,,236.0,
2026-06-09T10:15:00+02:00,,,,,,,253.0,
2026-06-09T10:30:00+02:00,,,,,,,297.0,
2026-06-09T10:45:00+02:00,117.0,,118.0,,,,318.0,
2026-06-09T11:00:00+02:00,,,,,,,,
2026-06-09T11:15:00+02:00,,,,,,,345.0,
2026-06-09T11:30:00+02:00,,,,,,,,
2026-06-09T11:45:00+02:00,373.0,,223.0,,,,373.0,
2026-06-09T12:00:00+02:00,,,,,,,,
2026-06-09T12:15:00+02:00,392.0,,243.01,,,,392.0,
2026-06-09T12:30:00+02:00,,,,,,,,
2026-06-09T12:45:00+02:00,,,,,,,,
2026-06-09T13:00:00+02:00,,,,,,,395.0,
2026-06-09T13:15:00+02:00,146.0,,146.0,,,,427.0,
2026-06-09T13:30:00+02:00,425.0,,425.0,,,,425.0,
2026-06-09T13:45:00+02:00,,,,,,,,
2026-06-09T14:00:00+02:00,,,,,,,,
2026-06-09T14:15:00+02:00,,,,,,,,
2026-06-09T14:30:00+02:00,,,,,,,425.0,
2026-06-09T14:45:00+02:00,,,,,,,,
2026-06-09T15:00:00+02:00,,,,,,,416.0,
2026-06-09T15:15:00+02:00,,,,,,,,
2026-06-09T15:30:00+02:00,,,,,,,396.0,
2026-06-09T15:45:00+02:00,356.0,,358.02,,,,391.0,
2026-06-09T16:00:00+02:00,376.0,,225.98,,,,376.0,
2026-06-09T16:15:00+02:00,,,,,,,,
2026-06-09T16:30:00+02:00,,,,,,,,
2026-06-09T16:45:00+02:00,327.0,,177.0,,,,327.0,
2026-06-09T17:00:00+02:00,306.0,,155.99,,,,306.0,
2026-06-09T17:15:00+02:00,,,,,,,,
2026-06-09T17:30:00+02:00,,,,,,,,
2026-06-09T17:45:00+02:00,,,,,,,243.0,
2026-06-09T18:00:00+02:00,,,,,,,,
2026-06-09T18:15:00+02:00,,,,,,,,
2026-06-09T18:30:00+02:00,,,,,,,,
2026-06-09T18:45:00+02:00,,,,,,,155.0,
2026-06-09T19:00:00+02:00,,,,,,,,
2026-06-09T19:15:00+02:00,,,,,,,,
2026-06-09T19:30:00+02:00,,,,,,,,
2026-06-09T19:45:00+02:00,,,,,,,,
2026-06-09T20:00:00+02:00,,,,,,,,
2026-06-09T20:15:00+02:00,,,,,,,,
2026-06-09T20:30:00+02:00,,,,,,,14.0,
2026-06-09T20:45:00+02:00,,,,,,,,
2026-06-09T21:00:00+02:00,,,,,,,,
2026-06-09T21:15:00+02:00,,,,,,,2.0,
2026-06-09T21:30:00+02:00,,,,,,,,
2026-06-09T21:45:00+02:00,2.0,,2.0,,,,2.0,
2026-06-09T22:00:00+02:00,,,,,,,2.0,
2026-06-09T22:15:00+02:00,,,,,,,2.0,
2026-06-09T22:30:00+02:00,,,,,,,1.0,
2026-06-09T22:45:00+02:00,,,,,,,,
2026-06-09T23:00:00+02:00,,,,,,,,
2026-06-09T23:15:00+02:00,,,,,,,1.0,
2026-06-09T23:30:00+02:00,,,,,,,1.0,
2026-06-09T23:45:00+02:00,,,,,,,1.0,
2026-06-10T00:00:00+02:00,,,,,,,,
2026-06-10T00:15:00+02:00,,,,,,,1.0,
2026-06-10T00:30:00+02:00,,,,,,,,
2026-06-10T00:45:00+02:00,,,,,,,2.0,
2026-06-10T01:00:00+02:00,,,,,,,,
2026-06-10T01:15:00+02:00,,,,,,,,
2026-06-10T01:30:00+02:00,,,,,,,2.0,
2026-06-10T01:45:00+02:00,,,,,,,2.0,
2026-06-10T02:00:00+02:00,,,,,,,2.0,
2026-06-10T02:15:00+02:00,,,,,,,,
2026-06-10T02:30:00+02:00,,,,,,,2.0,
2026-06-10T02:45:00+02:00,,,,,,,,
2026-06-10T03:00:00+02:00,,,,,,,2.0,
2026-06-10T03:15:00+02:00,,,,,,,2.0,
2026-06-10T03:30:00+02:00,,,,,,,2.0,
2026-06-10T03:45:00+02:00,,,,,,,2.0,
2026-06-10T04:00:00+02:00,,,,,,,2.0,
2026-06-10T04:15:00+02:00,,,,,,,2.0,
2026-06-10T04:30:00+02:00,,,,,,,,
2026-06-10T04:45:00+02:00,,,,,,,2.0,
2026-06-10T05:00:00+02:00,,,,,,,2.0,
2026-06-10T05:15:00+02:00,,,,,,,,
2026-06-10T05:30:00+02:00,,,,,,,,
2026-06-10T05:45:00+02:00,2.0,,2.0,,,,2.0,
2026-06-10T06:00:00+02:00,,,,,,,,
2026-06-10T06:15:00+02:00,,,,,,,,
2026-06-10T06:30:00+02:00,,,,,,,2.0,
2026-06-10T06:45:00+02:00,,,,,,,3.0,
2026-06-10T07:00:00+02:00,,,,,,,8.0,
2026-06-10T07:15:00+02:00,,,,,,,,
2026-06-10T07:30:00+02:00,,,,,,,54.0,
2026-06-10T07:45:00+02:00,,,,,,,,
2026-06-10T08:00:00+02:00,,,,,,,102.0,
2026-06-10T08:15:00+02:00,,,,,,,123.0,
2026-06-10T08:30:00+02:00,,,,,,,144.0,
2026-06-10T08:45:00+02:00,,,,,,,,
2026-06-10T09:00:00+02:00,,,,,,,,
2026-06-10T09:15:00+02:00,37.0,,,,,,207.0,
2026-06-10T09:30:00+02:00,252.0,,102.01,,,,252.0,
2026-06-10T09:45:00+02:00,,,,,,,,
2026-06-10T10:00:00+02:00,289.0,,139.01,,,,289.0,
2026-06-10T10:15:00+02:00,302.0,,151.99,,,,302.0,
2026-06-10T10:30:00+02:00,,,,,,,320.0,
2026-06-10T10:45:00+02:00,38.0,,,,,,339.0,
2026-06-10T11:00:00+02:00,,,,,,,,
2026-06-10T11:15:00+02:00,372.0,,222.0,,,,372.0,
2026-06-10T11:30:00+02:00,,,,,,,,
2026-06-10T11:45:00+02:00,389.0,,239.0,,,,389.0,
2026-06-10T12:00:00+02:00,,,,,,,,
2026-06-10T12:15:00+02:00,402.0,,252.0,,,,402.0,
2026-06-10T12:30:00+02:00,,,,,,,,
2026-06-10T12:45:00+02:00,,,,,,,,
2026-06-10T13:00:00+02:00,402.0,,252.0,,,,402.0,
2026-06-10T13:15:00+02:00,405.0,,254.99,,,,405.0,
2026-06-10T13:30:00+02:00,408.0,,257.99,,,,408.0,
2026-06-10T13:45:00+02:00,,,,,,,,
2026-06-10T14:00:00+02:00,,,,,,,,
2026-06-10T14:15:00+02:00,,,,,,,,
2026-06-10T14:30:00+02:00,442.0,,291.98,,,,442.0,
2026-06-10T14:45:00+02:00,,,,,,,,
2026-06-10T15:00:00+02:00,424.0,,274.0,,,,424.0,
2026-06-10T15:15:00+02:00,,,,,,,,
2026-06-10T15:30:00+02:00,,,,,,,,
2026-06-10T15:45:00+02:00,345.0,,198.0,,,,345.0,
2026-06-10T16:00:00+02:00,336.0,,186.01,,,,336.0,
2026-06-10T16:15:00+02:00,,,,,,,,
2026-06-10T16:30:00+02:00,,,,,,,,
2026-06-10T16:45:00+02:00,,,,,,,303.0,
2026-06-10T17:00:00+02:00,,,,,,,304.0,
2026-06-10T17:15:00+02:00,,,,,,,,
2026-06-10T17:30:00+02:00,,,,,,,,
2026-06-10T17:45:00+02:00,,,,,,,261.0,
2026-06-10T18:00:00+02:00,,,,,,,,
2026-06-10T18:15:00+02:00,,,,,,,,
2026-06-10T18:30:00+02:00,,,,,,,,
2026-06-10T18:45:00+02:00,,,,,,,182.0,
2026-06-10T19:00:00+02:00,,,,,,,,
2026-06-10T19:15:00+02:00,,,,,,,,
2026-06-10T19:30:00+02:00,,,,,,,,
2026-06-10T19:45:00+02:00,,,,,,,,
2026-06-10T20:00:00+02:00,,,,,,,,
2026-06-10T20:15:00+02:00,,,,,,,,
2026-06-10T20:30:00+02:00,,,,,,,24.0,
2026-06-10T20:45:00+02:00,,,,,,,,
2026-06-10T21:00:00+02:00,,,,,,,,
2026-06-10T21:15:00+02:00,6.0,,6.0,,,,6.0,
2026-06-10T21:30:00+02:00,,,,,,,,
2026-06-10T21:45:00+02:00,6.0,,6.0,,,,6.0,
2026-06-10T22:00:00+02:00,6.0,,6.0,,,,6.0,
2026-06-10T22:15:00+02:00,,,,,,,5.0,
2026-06-10T22:30:00+02:00,,,,,,,5.0,
2026-06-10T22:45:00+02:00,,,,,,,,
2026-06-10T23:00:00+02:00,,,,,,,,
2026-06-10T23:15:00+02:00,,,,,,,5.0,
2026-06-10T23:30:00+02:00,5.0,,,,,,5.0,
2026-06-10T23:45:00+02:00,,,,,,,,
2026-06-11T00:00:00+02:00,,,,,,,,
2026-06-11T00:15:00+02:00,5.0,,5.0,,,,5.0,
2026-06-11T00:30:00+02:00,,,,,,,,
2026-06-11T00:45:00+02:00,5.0,,5.0,,,,5.0,
2026-06-11T01:00:00+02:00,,,,,,,,
2026-06-11T01:15:00+02:00,,,,,,,,
2026-06-11T01:30:00+02:00,5.0,,5.0,,,,5.0,
2026-06-11T01:45:00+02:00,5.0,,5.0,,,,5.0,
2026-06-11T02:00:00+02:00,,,,,,,5.0,
2026-06-11T02:15:00+02:00,,,,,,,,
2026-06-11T02:30:00+02:00,5.0,,5.0,,,,5.0,
2026-06-11T02:45:00+02:00,,,,,,,,
2026-06-11T03:00:00+02:00,4.0,,4.0,,,,4.0,
2026-06-11T03:15:00+02:00,4.0,,4.0,,,,4.0,
2026-06-11T03:30:00+02:00,4.0,,4.0,,,,4.0,
2026-06-11T03:45:00+02:00,,,,,,,4.0,
2026-06-11T04:00:00+02:00,,,,,,,5.0,
2026-06-11T04:15:00+02:00,,,,,,,4.0,
2026-06-11T04:30:00+02:00,,,,,,,,
2026-06-11T04:45:00+02:00,,,,,,,4.0,
2026-06-11T05:00:00+02:00,,,,,,,4.0,
2026-06-11T05:15:00+02:00,,,,,,,,
2026-06-11T05:30:00+02:00,,,,,,,,
2026-06-11T05:45:00+02:00,,,,,,,4.0,
2026-06-11T06:00:00+02:00,,,,,,,,
2026-06-11T06:15:00+02:00,,,,,,,,
2026-06-11T06:30:00+02:00,4.0,,4.0,,,,4.0,
2026-06-11T06:45:00+02:00,,,,,,,6.0,
2026-06-11T07:00:00+02:00,23.0,,22.99,,,,23.0,
2026-06-11T07:15:00+02:00,,,,,,,,
2026-06-11T07:30:00+02:00,65.0,,65.0,,,,65.0,
2026-06-11T07:45:00+02:00,,,,,,,,
2026-06-11T08:00:00+02:00,123.0,,123.01,,,,123.0,
2026-06-11T08:15:00+02:00,,,,,,,,
2026-06-11T08:30:00+02:00,167.0,,167.0,,,,167.0,
2026-06-11T08:45:00+02:00,,,,,,,,
2026-06-11T09:00:00+02:00,,,,,,,,
2026-06-11T09:15:00+02:00,,,,,,,235.0,
2026-06-11T09:30:00+02:00,,,,,,,284.0,
2026-06-11T09:45:00+02:00,,,,,,,,
2026-06-11T10:00:00+02:00,,,,,,,332.0,
2026-06-11T10:15:00+02:00,,,,,,,358.0,
2026-06-11T10:30:00+02:00,,,,,,,377.0,
2026-06-11T10:45:00+02:00,,,,,,,397.0,
2026-06-11T11:00:00+02:00,,,,,,,,
2026-06-11T11:15:00+02:00,,,,,,,,
2026-06-11T11:30:00+02:00,,,,,,,,
2026-06-11T11:45:00+02:00,,,,,,,,
2026-06-11T12:00:00+02:00,,,,,,,,
2026-06-11T12:15:00+02:00,,,,,,,446.0,
2026-06-11T12:30:00+02:00,,,,,,,,
2026-06-11T12:45:00+02:00,,,,,,,,
2026-06-11T13:00:00+02:00,,,,,,,498.0,
2026-06-11T13:15:00+02:00,,,,,,,498.0,
2026-06-11T13:30:00+02:00,503.0,,356.0,,,,503.0,
2026-06-11T13:45:00+02:00,,,,,,,,
2026-06-11T14:00:00+02:00,,,,,,,,
2026-06-11T14:15:00+02:00,,,,,,,,
2026-06-11T14:30:00+02:00,,,,,,,499.0,
2026-06-11T14:45:00+02:00,,,,,,,,
2026-06-11T15:00:00+02:00,,,,,,,381.0,
2026-06-11T15:15:00+02:00,,,,,,,,
2026-06-11T15:30:00+02:00,,,,,,,,
2026-06-11T15:45:00+02:00,374.0,,226.99,,,,374.0,
2026-06-11T16:00:00+02:00,350.0,,200.02,,,,363.0,
2026-06-11T16:15:00+02:00,,,,,,,,
2026-06-11T16:30:00+02:00,,,,,,,,
2026-06-11T16:45:00+02:00,,,,,,,317.0,
2026-06-11T17:00:00+02:00,,,,,,,303.0,
2026-06-11T17:15:00+02:00,,,,,,,,
2026-06-11T17:30:00+02:00,,,,,,,,
2026-06-11T17:45:00+02:00,,,,,,,314.0,
2026-06-11T18:00:00+02:00,,,,,,,,
2026-06-11T18:15:00+02:00,,,,,,,,
2026-06-11T18:30:00+02:00,,,,,,,,
2026-06-11T18:45:00+02:00,126.0,,,,,,126.0,
2026-06-11T19:00:00+02:00,,,,,,,,
2026-06-11T19:15:00+02:00,,,,,,,,
2026-06-11T19:30:00+02:00,,,,,,,,
2026-06-11T19:45:00+02:00,,,,,,,,
2026-06-11T20:00:00+02:00,,,,,,,,
2026-06-11T20:15:00+02:00,,,,,,,,
2026-06-11T20:30:00+02:00,35.0,,30.0,,,,35.0,
2026-06-11T20:45:00+02:00,,,,,,,,
2026-06-11T21:00:00+02:00,,,,,,,,
2026-06-11T21:15:00+02:00,,,,,,,9.0,
2026-06-11T21:30:00+02:00,,,,,,,,
2026-06-11T21:45:00+02:00,10.0,,10.0,,,,10.0,
2026-06-11T22:00:00+02:00,10.0,,10.0,,,,10.0,
2026-06-11T22:15:00+02:00,9.0,,9.0,,,,9.0,
2026-06-11T22:30:00+02:00,10.0,,10.0,,,,10.0,
2026-06-11T22:45:00+02:00,,,,,,,,
2026-06-11T23:00:00+02:00,,,,,,,,
2026-06-11T23:15:00+02:00,11.0,,11.0,,,,11.0,
2026-06-11T23:30:00+02:00,11.0,,11.0,,,,11.0,
2026-06-11T23:45:00+02:00,,,,,,,,
2026-06-12T00:00:00+02:00,,,,,,,,
2026-06-12T00:15:00+02:00,10.0,,,,,,10.0,
2026-06-12T00:30:00+02:00,,,,,,,,
2026-06-12T00:45:00+02:00,,,,,,,,
2026-06-12T01:00:00+02:00,,,,,,,,
2026-06-12T01:15:00+02:00,,,,,,,,
2026-06-12T01:30:00+02:00,,,,,,,10.0,
2026-06-12T01:45:00+02:00,,,,,,,10.0,
2026-06-12T02:00:00+02:00,,,,,,,,
2026-06-12T02:15:00+02:00,,,,,,,,
2026-06-12T02:30:00+02:00,,,,,,,10,
2026-06-12T02:45:00+02:00,,,,,,,,
2026-06-12T03:00:00+02:00,,,,,,,11,
2026-06-12T03:15:00+02:00,,,,,,,11,
2026-06-12T03:30:00+02:00,11,,,,,,11,
2026-06-12T03:45:00+02:00,10,,,,,,10,
2026-06-12T04:00:00+02:00,,,,,,,10,
2026-06-12T04:15:00+02:00,,,,,,,10,
2026-06-12T04:30:00+02:00,,,,,,,,
2026-06-12T04:45:00+02:00,,,,,,,10,
2026-06-12T05:00:00+02:00,,,,,,,9,
2026-06-12T05:15:00+02:00,,,,,,,,
2026-06-12T05:30:00+02:00,,,,,,,,
2026-06-12T05:45:00+02:00,,,,,,,8,
2026-06-12T06:00:00+02:00,,,,,,,,
2026-06-12T06:15:00+02:00,,,,,,,,
2026-06-12T06:30:00+02:00,,,,,,,10,
2026-06-12T06:45:00+02:00,,,,,,,10,
2026-06-12T07:00:00+02:00,,,,,,,28,
2026-06-12T07:15:00+02:00,,,,,,,,
2026-06-12T07:30:00+02:00,,,,,,,67,
2026-06-12T07:45:00+02:00,,,,,,,,
2026-06-12T08:00:00+02:00,,,,,,,125,
2026-06-12T08:15:00+02:00,,,,,,,,
2026-06-12T08:30:00+02:00,,,,,,,174,
2026-06-12T08:45:00+02:00,,,,,,,,
2026-06-12T09:00:00+02:00,,,,,,,,
2026-06-12T09:15:00+02:00,,,,,,,248,
2026-06-12T09:30:00+02:00,,,,,,,287,
2026-06-12T09:45:00+02:00,,,,,,,,
2026-06-12T10:00:00+02:00,335,,,,,,335,
2026-06-12T10:15:00+02:00,362,,,,,,362,
2026-06-12T10:30:00+02:00,,,,,,,380,
2026-06-12T10:45:00+02:00,,,,,,,398,
2026-06-12T11:00:00+02:00,,,,,,,,
2026-06-12T11:15:00+02:00,,,,,,,466,
2026-06-12T11:30:00+02:00,,,,,,,,
2026-06-12T11:45:00+02:00,,,,,,,499,
2026-06-12T12:00:00+02:00,,,,,,,478,
2026-06-12T12:15:00+02:00,,,,,,,489,
2026-06-12T12:30:00+02:00,,,,,,,,
2026-06-12T12:45:00+02:00,,,,,,,,
2026-06-12T13:00:00+02:00,,,,,,,542,
2026-06-12T13:15:00+02:00,,,,,,,550,
2026-06-12T13:30:00+02:00,,,,,,,552,
2026-06-12T13:45:00+02:00,,,,,,,,
2026-06-12T14:00:00+02:00,,,,,,,,
2026-06-12T14:15:00+02:00,,,,,,,,
2026-06-12T14:30:00+02:00,,,,,,,554,
2026-06-12T14:45:00+02:00,,,,,,,,
2026-06-12T15:00:00+02:00,,,,,,,544,
2026-06-12T15:15:00+02:00,,,,,,,,
2026-06-12T15:30:00+02:00,,,,,,,,
2026-06-12T15:45:00+02:00,,,,,,,505,
2026-06-12T16:00:00+02:00,,,,,,,465,
2026-06-12T16:15:00+02:00,,,,,,,,
2026-06-12T16:30:00+02:00,,,,,,,,
2026-06-12T16:45:00+02:00,,,,,,,430,
2026-06-12T17:00:00+02:00,,,,,,,417,
2026-06-12T17:15:00+02:00,,,,,,,,
